timestamp,symbol,side,qty,price,cost,reasoning
2026-02-23 18:33:05.435211,QQQ,BUY,0.0026,600.13,1.560338,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-23 18:33:17.708586,DIA,BUY,0.0031,488.09,1.5130789999999998,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 18:33:31.089074,IWM,BUY,0.0055,258.515,1.4218324999999998,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-23 18:33:55.578546,SQQQ,BUY,0.0341,73.3865,2.5024796499999997,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-23 18:34:46.539411,SPY,BUY,0.0035,681.16,2.38406,Strong BUY SPY: Economic Context: Risk-On / Stable
2026-02-23 18:34:50.167323,QQQ,BUY,0.0038,599.84,2.279392,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-23 18:34:53.900237,DIA,BUY,0.0044,487.8712,2.14663328,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 18:34:57.689256,IWM,BUY,0.0079,258.31,2.040649,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-23 18:35:01.699130,SQQQ,BUY,0.0263,73.51,1.933313,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-23 18:35:11.740029,UVXY,BUY,0.0447,41.06,1.835382,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-23 18:35:22.500156,XLF,BUY,0.0344,50.71,1.744424,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-23 18:35:26.405806,XLK,BUY,0.012,138.48,1.66176,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-23 18:35:30.679038,XLE,BUY,0.0286,55.015,1.573429,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-23 18:35:31.911934,XLE,BUY,0.0286,55.0999,1.5758571399999999,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-23 18:35:34.575295,XLV,BUY,0.0089,158.325,1.4090924999999999,Strong BUY XLV: Economic Context: Risk-On / Stable
2026-02-23 18:35:38.558775,XLI,BUY,0.0077,174.47,1.3434190000000001,Strong BUY XLI: Economic Context: Risk-On / Stable
2026-02-23 18:48:43.221288,IBIT,BUY,0.0682,36.67,2.500894,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 18:48:47.100452,BITO,BUY,0.2659,8.9301,2.3745135900000003,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 18:48:50.870270,FBTC,BUY,0.04,56.36,2.2544,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 18:48:54.495361,ARKB,BUY,0.0997,21.48,2.141556,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 18:55:41.631740,IBIT,BUY,0.0555,36.69,2.036295,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 18:55:45.390198,BITO,BUY,0.2162,8.9401,1.9328496199999998,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 18:55:49.178057,FBTC,BUY,0.0326,56.36,1.8373359999999999,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 18:55:52.933220,ARKB,BUY,0.0812,21.48,1.744176,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 18:58:49.604628,IBIT,BUY,0.0451,36.745,1.6571995,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 18:58:53.620145,BITO,BUY,0.1757,8.955,1.5733935,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 18:58:57.211652,UVXY,BUY,0.0373,40.08,1.4949839999999999,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-23 18:58:57.390136,FBTC,BUY,0.0251,56.44,1.416644,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 18:59:01.151873,ARKB,BUY,0.0627,21.5,1.3480500000000002,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 18:59:07.455810,XLF,BUY,0.0252,50.795,1.2800340000000001,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-23 18:59:11.144535,XLK,BUY,0.0088,138.9,1.22232,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-23 18:59:15.191269,XLE,BUY,0.021,55.11,1.15731,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-23 18:59:19.485491,XLV,BUY,0.0069,158.3,1.09227,Strong BUY XLV: Economic Context: Risk-On / Stable
2026-02-23 18:59:25.165403,XLI,BUY,0.006,174.875,1.04925,Strong BUY XLI: Economic Context: Risk-On / Stable
2026-02-23 18:59:29.577574,XLB,BUY,0.0188,52.715,0.9910420000000001,Strong BUY XLB: Economic Context: Risk-On / Stable
2026-02-23 18:59:58.567562,XLRE,BUY,0.0574,43.58,2.501492,Strong BUY XLRE: Economic Context: Risk-On / Stable
2026-02-23 19:00:00.424555,DIA,BUY,0.0049,489.09,2.3965409999999996,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 19:00:07.224424,IWM,BUY,0.0087,259.535,2.2579545,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-23 19:00:07.246440,TLT,BUY,0.0251,89.91,2.256741,Strong BUY TLT: Economic Context: Risk-On / Stable
2026-02-23 19:00:11.762286,IBIT,BUY,0.0552,36.7385,2.0279652,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:00:16.436091,IEF,BUY,0.0198,97.4701,1.9299079800000003,Strong BUY IEF: Economic Context: Risk-On / Stable
2026-02-23 19:00:16.555059,SQQQ,BUY,0.0264,72.895,1.9244279999999998,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-23 19:00:16.749225,BITO,BUY,0.2045,8.955,1.8312974999999998,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:00:21.587098,FBTC,BUY,0.0291,56.44,1.642404,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 19:00:25.768135,ARKB,BUY,0.0726,21.51,1.561626,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 19:00:29.666090,UVXY,BUY,0.037,40.04,1.48148,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-23 19:00:29.728823,IEI,BUY,0.0123,120.345,1.4802435,Strong BUY IEI: Economic Context: Risk-On / Stable
2026-02-23 19:00:39.905461,SHY,BUY,0.0161,83.0698,1.33742378,Strong BUY SHY: Economic Context: Risk-On / Stable
2026-02-23 19:00:41.508045,XLF,BUY,0.0249,50.805,1.2650445,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-23 19:00:45.320970,BND,BUY,0.016,74.995,1.19992,Strong BUY BND: Economic Context: Risk-On / Stable
2026-02-23 19:00:48.517208,XLK,BUY,0.0082,138.91,1.139062,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-23 19:00:51.945287,AGG,BUY,0.0107,101.1524,1.0823306799999999,Strong BUY AGG: Economic Context: Risk-On / Stable
2026-02-23 19:00:52.458233,AGG,BUY,0.0107,101.145,1.0822515,Strong BUY AGG: Economic Context: Risk-On / Stable
2026-02-23 19:01:17.797016,TSLA,BUY,0.0025,396.3601,0.99090025,Strong BUY TSLA: Economic Context: Risk-On / Stable
2026-02-23 19:03:47.855214,IBIT,BUY,0.0409,36.69,1.5006209999999998,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:03:53.029575,BITO,BUY,0.1592,8.9455,1.4241236,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:03:58.182020,FBTC,BUY,0.024,56.365,1.3527600000000002,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 19:04:03.528973,ARKB,BUY,0.0598,21.48,1.284504,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 19:06:34.418385,IBIT,BUY,0.0333,36.67,1.2211110000000003,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:06:40.057424,BITO,BUY,0.1297,8.935,1.1588695000000002,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:06:45.729313,FBTC,BUY,0.0195,56.34,1.09863,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 19:06:51.478559,ARKB,BUY,0.0487,21.47,1.0455889999999999,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 19:08:21.672232,IBIT,BUY,0.0271,36.6735,0.9938518499999999,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:10:39.112698,IBIT,BUY,0.0286,36.66,1.048476,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:10:42.611606,BITO,BUY,0.1175,8.935,1.0498625,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:10:46.009639,FBTC,BUY,0.0186,56.32,1.0475519999999998,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 19:10:49.705406,ARKB,BUY,0.0489,21.46,1.049394,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 19:10:53.013392,HODL,BUY,0.0573,18.31,1.0491629999999998,Strong BUY HODL: Economic Context: Risk-On / Stable
2026-02-23 19:10:56.665389,COIN,BUY,0.0065,160.83,1.045395,Strong BUY COIN: Economic Context: Risk-On / Stable
2026-02-23 19:11:00.235455,MSTR,BUY,0.0084,124.28,1.043952,Strong BUY MSTR: Economic Context: Risk-On / Stable
2026-02-23 19:11:03.744546,MARA,BUY,0.1358,7.7299,1.04972042,Strong BUY MARA: Economic Context: Risk-On / Stable
2026-02-23 19:11:07.194254,RIOT,BUY,0.067,15.66,1.04922,Strong BUY RIOT: Economic Context: Risk-On / Stable
2026-02-23 19:11:50.648926,COIN,BUY,0.0066,160.18,1.057188,Strong BUY COIN: Economic Context: Risk-On / Stable
2026-02-23 19:13:04.876209,IBIT,BUY,0.0286,36.6899,1.04933114,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:13:08.604157,BITO,BUY,0.1174,8.945,1.050143,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:17:32.234746,IBIT,BUY,0.0286,36.73,1.050478,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 19:17:36.047559,BITO,BUY,0.1173,8.95,1.0498349999999999,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 19:17:40.215147,FBTC,BUY,0.0186,56.42,1.049412,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 19:17:43.863519,ARKB,BUY,0.0488,21.5,1.0492000000000001,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 19:17:47.610146,HODL,BUY,0.0572,18.36,1.050192,Strong BUY HODL: Economic Context: Risk-On / Stable
2026-02-23 20:28:25.217385,XLY,BUY,0.0131,114.445,1.4992295,Strong BUY XLY: Economic Context: Risk-On / Stable
2026-02-23 20:28:28.984012,XLP,BUY,0.016,88.955,1.42328,Strong BUY XLP: Economic Context: Risk-On / Stable
2026-02-23 20:28:29.578098,XLP,BUY,0.016,89.12,1.42592,Strong BUY XLP: Economic Context: Risk-On / Stable
2026-02-23 20:28:33.631101,XLU,BUY,0.0277,46.39,1.285003,Strong BUY XLU: Economic Context: Risk-On / Stable
2026-02-23 20:28:37.606024,XLC,BUY,0.0106,115.42,1.223452,Strong BUY XLC: Economic Context: Risk-On / Stable
2026-02-23 20:28:42.040092,XLRE,BUY,0.0266,43.455,1.155903,Strong BUY XLRE: Economic Context: Risk-On / Stable
2026-02-23 20:28:42.195886,IBIT,BUY,0.0317,36.47,1.156099,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 20:28:47.013474,TLT,BUY,0.0117,89.775,1.0503675000000001,Strong BUY TLT: Economic Context: Risk-On / Stable
2026-02-23 20:28:47.832329,BITO,BUY,0.118,8.895,1.04961,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 20:28:51.427040,IEF,BUY,0.0108,97.4501,1.05246108,Strong BUY IEF: Economic Context: Risk-On / Stable
2026-02-23 20:28:52.277989,FBTC,BUY,0.0187,56.03,1.0477610000000002,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 20:28:56.475714,ARKB,BUY,0.0492,21.36,1.050912,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 20:29:00.314757,HODL,BUY,0.0577,18.21,1.0507170000000001,Strong BUY HODL: Economic Context: Risk-On / Stable
2026-02-23 20:29:03.859162,COIN,BUY,0.0066,159.65,1.05369,Strong BUY COIN: Economic Context: Risk-On / Stable
2026-02-23 20:29:08.150216,MSTR,BUY,0.0085,123.9396,1.0534866,Strong BUY MSTR: Economic Context: Risk-On / Stable
2026-02-23 20:29:11.935687,MARA,BUY,0.1356,7.745,1.050222,Strong BUY MARA: Economic Context: Risk-On / Stable
2026-02-23 20:29:16.327731,RIOT,BUY,0.0672,15.63,1.050336,Strong BUY RIOT: Economic Context: Risk-On / Stable
2026-02-23 20:30:16.001696,UVXY,BUY,0.0368,40.72,1.4984959999999998,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-23 20:30:27.766967,XLF,BUY,0.0281,50.715,1.4250915000000002,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-23 20:30:31.936494,XLK,BUY,0.0098,138.0982,1.3533623599999998,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-23 20:30:36.008835,XLE,BUY,0.0234,54.98,1.286532,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-23 20:30:40.197084,XLV,BUY,0.0077,158.34,1.2192180000000001,Strong BUY XLV: Economic Context: Risk-On / Stable
2026-02-23 20:30:44.298809,XLI,BUY,0.0066,174.815,1.1537789999999999,Strong BUY XLI: Economic Context: Risk-On / Stable
2026-02-23 20:30:49.404248,IBIT,BUY,0.0303,36.355,1.1015564999999998,Strong BUY IBIT: Economic Context: Risk-On / Stable
2026-02-23 20:30:49.853841,XLB,BUY,0.0199,52.86,1.051914,Strong BUY XLB: Economic Context: Risk-On / Stable
2026-02-23 20:30:54.076693,BITO,BUY,0.1185,8.86,1.04991,Strong BUY BITO: Economic Context: Risk-On / Stable
2026-02-23 20:30:54.818050,XLY,BUY,0.0092,114.47,1.053124,Strong BUY XLY: Economic Context: Risk-On / Stable
2026-02-23 20:30:59.598665,FBTC,BUY,0.0188,55.845,1.049886,Strong BUY FBTC: Economic Context: Risk-On / Stable
2026-02-23 20:30:59.837359,XLP,BUY,0.0118,88.985,1.050023,Strong BUY XLP: Economic Context: Risk-On / Stable
2026-02-23 20:31:04.358704,ARKB,BUY,0.0492,21.36,1.050912,Strong BUY ARKB: Economic Context: Risk-On / Stable
2026-02-23 20:31:08.659963,HODL,BUY,0.0579,18.145,1.0505955,Strong BUY HODL: Economic Context: Risk-On / Stable
2026-02-23 20:31:13.241499,COIN,BUY,0.0066,159.775,1.054515,Strong BUY COIN: Economic Context: Risk-On / Stable
2026-02-23 20:31:17.995602,MSTR,BUY,0.0085,123.92,1.05332,Strong BUY MSTR: Economic Context: Risk-On / Stable
2026-02-23 20:31:20.865522,TLT,BUY,0.0167,89.845,1.5004115,Strong BUY TLT: Economic Context: Risk-On / Stable
2026-02-23 20:31:22.834694,MARA,BUY,0.1842,7.735,1.424787,Strong BUY MARA: Economic Context: Risk-On / Stable
2026-02-23 20:31:25.630022,IEF,BUY,0.0139,97.4595,1.35468705,Strong BUY IEF: Economic Context: Risk-On / Stable
2026-02-23 20:31:27.630416,RIOT,BUY,0.0822,15.625,1.2843749999999998,Strong BUY RIOT: Economic Context: Risk-On / Stable
2026-02-23 20:31:36.882361,IEI,BUY,0.0101,120.335,1.2153835,Strong BUY IEI: Economic Context: Risk-On / Stable
2026-02-23 20:31:48.073246,SHY,BUY,0.014,83.065,1.1629099999999999,Strong BUY SHY: Economic Context: Risk-On / Stable
2026-02-23 20:31:51.745629,BND,BUY,0.0147,74.97,1.102059,Strong BUY BND: Economic Context: Risk-On / Stable
2026-02-23 20:31:55.797121,AGG,BUY,0.0104,101.115,1.051596,Strong BUY AGG: Economic Context: Risk-On / Stable
2026-02-23 20:31:59.792691,TIP,BUY,0.0094,111.355,1.046737,Strong BUY TIP: Economic Context: Risk-On / Stable
2026-02-23 20:32:03.326711,AAPL,BUY,0.0039,267.08,1.041612,Strong BUY AAPL: Economic Context: Risk-On / Stable
2026-02-23 20:32:07.444100,NVDA,BUY,0.0055,190.6801,1.04874055,Strong BUY NVDA: Economic Context: Risk-On / Stable
2026-02-23 20:32:11.395348,TSLA,BUY,0.0027,394.435,1.0649745000000002,Strong BUY TSLA: Economic Context: Risk-On / Stable
2026-02-23 20:32:15.490981,MSFT,BUY,0.0027,385.86,1.041822,Strong BUY MSFT: Economic Context: Risk-On / Stable
2026-02-23 20:32:55.205632,PLTR,BUY,0.0115,130.23,1.497645,Strong BUY PLTR: Economic Context: Risk-On / Stable
2026-02-23 20:32:59.255677,RTX,BUY,0.007,202.73,1.4191099999999999,Strong BUY RTX: Economic Context: Risk-On / Stable
2026-02-23 20:33:16.086984,SPY,BUY,0.002,680.72,1.36144,Strong BUY SPY: Economic Context: Risk-On / Stable
2026-02-23 20:33:19.835503,QQQ,BUY,0.0021,599.59,1.259139,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-23 20:33:21.663370,QQQ,BUY,0.0021,600.61,1.2612809999999999,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-23 20:33:23.683433,DIA,BUY,0.0024,487.4475,1.1698739999999999,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 20:33:28.002582,IWM,BUY,0.0042,259.48,1.0898160000000001,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-23 20:33:31.810516,SQQQ,BUY,0.0204,73.6,1.5014399999999999,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-23 20:33:41.367205,UVXY,BUY,0.0348,40.96,1.425408,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-23 20:33:51.702080,XLF,BUY,0.0267,50.735,1.3546245000000001,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-23 20:33:55.292927,XLK,BUY,0.0093,137.93,1.282749,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-23 20:33:58.930615,XLE,BUY,0.0222,54.995,1.220889,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-23 20:34:02.636990,XLV,BUY,0.0073,158.325,1.1557724999999999,Strong BUY XLV: Economic Context: Risk-On / Stable
2026-02-23 20:34:06.406932,XLI,BUY,0.0063,174.795,1.1012085,Strong BUY XLI: Economic Context: Risk-On / Stable
2026-02-23 20:34:10.219014,XLB,BUY,0.0199,52.835,1.0514165,Strong BUY XLB: Economic Context: Risk-On / Stable
2026-02-23 20:34:13.875236,XLY,BUY,0.0092,114.46,1.053032,Strong BUY XLY: Economic Context: Risk-On / Stable
2026-02-23 20:34:18.192798,XLP,BUY,0.0118,89.08,1.0511439999999999,Strong BUY XLP: Economic Context: Risk-On / Stable
2026-02-23 20:34:22.111782,XLU,BUY,0.0226,46.4,1.0486399999999998,Strong BUY XLU: Economic Context: Risk-On / Stable
2026-02-23 20:34:26.026801,XLC,BUY,0.013,115.335,1.4993549999999998,Strong BUY XLC: Economic Context: Risk-On / Stable
2026-02-23 20:34:30.004732,XLRE,BUY,0.0327,43.555,1.4242485,Strong BUY XLRE: Economic Context: Risk-On / Stable
2026-02-23 20:34:33.750808,TLT,BUY,0.0151,89.82,1.356282,Strong BUY TLT: Economic Context: Risk-On / Stable
2026-02-23 20:34:37.398701,IEF,BUY,0.0132,97.46,1.2864719999999998,Strong BUY IEF: Economic Context: Risk-On / Stable
2026-02-23 20:35:01.194465,SPY,BUY,0.0022,680.86,1.4978920000000002,Strong BUY SPY: Economic Context: Risk-On / Stable
2026-02-23 20:36:09.708917,QQQ,BUY,0.0024,599.76,1.4394239999999998,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-23 20:36:13.292729,DIA,BUY,0.0028,487.645,1.365406,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 20:36:14.056079,DIA,BUY,0.0028,488.11,1.366708,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-23 20:36:17.382603,IWM,BUY,0.0047,259.54,1.2198380000000002,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-23 20:36:21.564061,SQQQ,BUY,0.0157,73.55,1.1547349999999998,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-23 20:36:31.174701,UVXY,BUY,0.0366,40.94,1.4984039999999998,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-24 18:52:50.085358,SPY,BUY,14.5592,686.8510131835938,10000.001271142579,Strong BUY SPY: Economic Context: Risk-On / Stable
2026-02-24 18:52:53.749878,QQQ,BUY,14.8207,607.260009765625,9000.018426733399,Strong BUY QQQ: Economic Context: Risk-On / Stable
2026-02-24 18:52:57.359782,DIA,BUY,16.4711,491.7699890136719,8099.992666043091,Strong BUY DIA: Economic Context: Risk-On / Stable
2026-02-24 18:53:01.201474,IWM,BUY,27.6947,263.2272033691406,7289.998429147339,Strong BUY IWM: Economic Context: Risk-On / Stable
2026-02-24 18:53:05.899808,SQQQ,BUY,92.591,70.86000061035156,6560.998316513061,Strong BUY SQQQ: Economic Context: Risk-On / Stable
2026-02-24 18:53:16.542766,UVXY,BUY,150.6352,39.20000076293945,5904.899954925537,Strong BUY UVXY: Economic Context: Risk-On / Stable
2026-02-24 18:53:27.027816,XLF,BUY,104.2552,50.974998474121094,5314.40866091919,Strong BUY XLF: Economic Context: Risk-On / Stable
2026-02-24 18:53:31.659833,XLK,BUY,34.119,140.18499755859375,4782.97193170166,Strong BUY XLK: Economic Context: Risk-On / Stable
2026-02-24 18:53:36.204827,XLE,BUY,78.3808,54.91999816894531,4304.6733924804685,Strong BUY XLE: Economic Context: Risk-On / Stable
2026-02-24 18:53:40.902920,XLV,BUY,24.5366,157.89500427246094,3874.206561831665,Strong BUY XLV: Economic Context: Risk-On / Stable
2026-02-24 18:53:45.504379,XLI,BUY,19.7239,176.77999877929688,3486.791017922974,Strong BUY XLI: Economic Context: Risk-On / Stable
2026-02-24 18:53:51.268120,XLB,BUY,58.8652,53.310001373291016,3138.1038928390503,Strong BUY XLB: Economic Context: Risk-On / Stable
2026-02-24 18:53:55.625407,XLY,BUY,24.1796,116.80500030517578,2824.2981853790284,Strong BUY XLY: Economic Context: Risk-On / Stable
2026-02-24 18:53:59.379283,XLP,BUY,28.4071,89.4800033569336,2541.867403360748,Strong BUY XLP: Economic Context: Risk-On / Stable
2026-02-24 18:54:03.386264,XLU,BUY,48.5773,47.09349822998047,2287.6749915672303,Strong BUY XLU: Economic Context: Risk-On / Stable
2026-02-24 18:54:07.975817,XLC,BUY,17.7347,116.09500122070312,2058.910018148804,Strong BUY XLC: Economic Context: Risk-On / Stable
2026-02-24 18:54:10.074668,XLC,SELL,0,116.26499938964844,0.0,SIGNAL FLIP (LONG)
2026-02-24 18:54:10.117095,XLC,BUY,17.7232,116.16999816894531,2058.9041115478512,Strong BUY XLC: Economic Context: Risk-On / Stable
2026-02-24 18:54:12.246504,XLRE,BUY,37.6486,43.75,1647.12625,Strong BUY XLRE: Economic Context: Risk-On / Stable
2026-02-24 18:54:15.979755,TLT,BUY,16.4841,89.93000030517578,1482.4151180305482,Strong BUY TLT: Economic Context: Risk-On / Stable
2026-02-24 18:54:19.927058,IEF,BUY,13.693,97.43499755859375,1334.1774215698242,Strong BUY IEF: Economic Context: Risk-On / Stable
2026-02-24 18:54:29.696496,IEI,BUY,9.9822,120.29000091552734,1200.7588471389772,Strong BUY IEI: Economic Context: Risk-On / Stable
2026-02-24 18:54:40.264917,SHY,BUY,13.0137,83.04180145263672,1080.6810915641784,Strong BUY SHY: Economic Context: Risk-On / Stable
2026-02-24 18:54:44.760176,BND,BUY,12.9751,74.95999908447266,972.6134841209412,Strong BUY BND: Economic Context: Risk-On / Stable
2026-02-24 18:54:48.977868,AGG,BUY,8.6563,101.12329864501953,875.3536100608826,Strong BUY AGG: Economic Context: Risk-On / Stable
2026-02-24 18:54:53.870685,TIP,BUY,7.0774,111.31500244140625,787.8207982788086,Strong BUY TIP: Economic Context: Risk-On / Stable
2026-02-24 18:55:25.902622,AAPL,BUY,2.607,271.9750061035156,709.0388409118652,Strong BUY AAPL: Economic Context: Risk-On / Stable
2026-02-24 18:55:26.428086,AAPL,SELL,0,272.1000061035156,0.0,SIGNAL FLIP (LONG)
2026-02-24 18:55:26.461919,AAPL,BUY,2.6075,271.92498779296875,709.044405670166,Strong BUY AAPL: Economic Context: Risk-On / Stable
2026-02-24 18:55:29.382529,NVDA,BUY,2.9452,192.59300231933594,567.2249104309082,Strong BUY NVDA: Economic Context: Risk-On / Stable
2026-02-24 18:55:32.934648,TSLA,BUY,1.2506,408.2200012207031,510.5199335266113,Strong BUY TSLA: Economic Context: Risk-On / Stable
2026-02-24 18:55:36.472630,MSFT,BUY,1.1846,387.8399963378906,459.43525966186525,Strong BUY MSFT: Economic Context: Risk-On / Stable
2026-02-24 18:55:40.075345,AMZN,BUY,1.9761,209.25900268554688,413.51671520690917,Strong BUY AMZN: Economic Context: Risk-On / Stable
2026-02-24 18:55:43.947516,META,BUY,0.5827,638.719970703125,372.18212692871094,Strong BUY META: Economic Context: Risk-On / Stable
2026-02-24 18:55:48.760797,GOOGL,BUY,1.0767,311.07501220703125,334.93446564331055,Strong BUY GOOGL: Economic Context: Risk-On / Stable
2026-02-24 18:55:53.822081,GOOG,BUY,0.9688,311.1505126953125,301.4426166992188,Strong BUY GOOG: Economic Context: Risk-On / Stable
